id,x_e_out [-]
15931,-0.098341942
15937,-0.031597599
15939,-0.116735175
15940,0.019680284
15942,0.048765317
15943,-0.11250703
15946,-0.134845182
15947,0.068581372
15950,-0.104044221
15951,0.048384629
15952,0.068075493
15957,0.098202012
15958,-0.07419765
15963,-0.120809063
15966,-0.162879482
15967,-0.098210633
15968,0.040752098
15969,-0.166462362
15971,-0.074998185
15974,-0.040165611
15975,-0.132583991
15977,-0.102419928
15979,-0.060520358
15980,-0.138428658
15984,-0.181792155
15987,-0.265949398
15988,0.061884798
15989,0.042689316
15990,-0.078013338
15992,0.106476896
15994,0.011402138
15998,-0.084776551
15999,-0.011658924
16002,-0.132041052
16003,-0.188325554
16006,-0.102733955
16007,-0.06374386
16008,-0.054497324
16012,0.05939769
16013,-0.114490323
16017,0.05953379
16018,0.109817475
16023,0.041873593
16027,0.068236753
16031,0.055531234
16032,-0.099771693
16033,0.092020132
16035,-0.111683443
16037,0.064586118
16040,0.036224462
16045,-0.096810445
16048,-0.224989623
16052,-0.103299357
16053,-0.205321461
16056,0.101160549
16058,-0.146423593
16060,0.085297577
16061,-0.111690789
16066,0.028816923
16068,-0.135909289
16069,-0.077969767
16071,-0.120861448
16074,0.083597936
16075,-0.119551703
16079,-0.150303304
16085,-0.001221817
16087,-0.073877797
16098,-0.001547478
16099,0.111428328
16102,0.032866053
16109,-0.173876673
16111,-0.064401574
16112,0.040786766
16114,0.062725037
16118,-0.195816994
16119,-0.278046131
16121,0.097161166
16130,0.12694706
16138,-0.114164911
16139,-0.056842029
16140,-0.067441791
16141,-0.013389973
16144,-0.094010413
16146,0.037908211
16147,-0.065633282
16149,-0.148850948
16151,0.070507817
16153,0.017318768
16154,0.07089185
16155,-0.050686948
16162,0.005025413
16168,-0.113483772
16170,0.017299416
16173,0.063743822
16175,-0.130766496
16176,0.00749596
16179,0.090864167
16181,-0.180336356
16183,0.052167997
16184,-0.214307576
16185,0.033942871
16190,-0.08774443
16193,0.084834158
16197,-0.008935897
16199,0.03409639
16202,0.091696858
16203,-0.122192584
16209,-0.09210439
16214,-0.255399406
16217,-0.090768911
16218,-0.11842183
16220,-0.246106565
16221,-0.048056882
16223,0.012495926
16226,-0.120966464
16228,-0.072581597
16232,0.108066998
16233,0.05036708
16235,0.081749208
16236,-0.086684696
16237,0.136408508
16239,0.112600327
16243,-0.013975695
16244,-0.01310678
16245,0.078919455
16247,0.078771286
16248,-0.026978739
16252,-0.014378535
16255,-0.019103108
16257,0.087610938
16259,0.011683503
16268,-0.08348088
16276,0.003459901
16279,0.016272914
16280,-0.073865525
16286,0.019337155
16289,-0.105488271
16294,-0.00763247
16295,-0.130032375
16296,0.034082744
16298,0.067380399
16299,0.067672998
16301,-0.085064039
16303,0.057535447
16308,-0.028410234
16314,-0.175026059
16316,-0.104117334
16317,0.012863856
16325,0.003192564
16333,-0.138887018
16334,0.029864622
16335,-0.089993879
16339,-0.005250234
16344,-0.01360961
16346,-0.15372099
16349,0.093941666
16356,-0.149333358
16358,0.013729082
16360,0.070599243
16362,-0.02907902
16365,-0.119239055
16366,0.041112714
16370,-0.026652293
16372,-0.142477065
16375,0.09052559
16377,0.03044882
16382,0.097168617
16383,0.042400878
16385,-0.216711074
16389,-0.100255907
16391,0.161396772
16393,-0.091826782
16400,0.04467769
16401,0.050301518
16403,0.027462211
16404,-0.13909404
16409,-0.1586878
16410,0.089584038
16411,-0.063159093
16414,0.037717924
16415,0.015018221
16416,-0.083429977
16417,0.067676656
16419,0.047557339
16420,-0.158655852
16427,-0.207597077
16429,-0.098837405
16430,0.046309371
16433,-0.103591733
16434,0.072901882
16436,0.056229338
16439,-0.065997347
16441,0.10555809
16444,0.113736175
16447,-0.087206677
16448,0.137875095
16451,0.070962995
16452,-0.137054294
16455,-0.121238865
16461,0.104507253
16467,0.153216779
16473,-0.087059177
16476,0.03342168
16479,-0.100251108
16480,-0.076658435
16485,-0.012975566
16486,0.079150058
16489,0.039835148
16490,0.033416793
16491,0.081140071
16493,0.02764456
16496,-0.037350453
16500,0.038577735
16506,-0.149520203
16508,-0.091074206
16510,-0.021528659
16511,0.039911166
16517,0.014717869
16518,-0.211159617
16520,-0.068856135
16521,-0.17005074
16524,0.034338173
16530,-0.080841072
16532,0.128726065
16538,0.019629505
16540,-0.075220704
16546,0.029276751
16548,0.079964653
16549,0.037690077
16551,0.072712973
16569,0.116623983
16573,-0.109251976
16577,-0.103228465
16579,0.103552133
16580,0.031431165
16581,-0.043187156
16582,0.098632328
16583,0.025995715
16585,-0.026794549
16588,-0.041004851
16590,0.112761199
16593,-0.20296815
16594,0.078995116
16595,-0.131612211
16596,0.006736822
16597,0.035138093
16598,0.027590172
16601,-0.132099137
16610,0.116245925
16613,-0.11050798
16618,0.039378338
16620,-0.163734913
16621,0.124627486
16626,0.075056992
16631,-0.065549366
16638,-0.158307418
16640,0.003132436
16641,-0.099337958
16647,0.029123183
16649,0.077921651
16650,0.12481533
16652,-0.184395045
16656,-0.158513144
16657,-0.001722891
16660,0.043516859
16664,-0.067708805
16666,0.063840464
16667,-0.033367388
16668,-0.158416271
16671,0.023090608
16674,0.054005265
16677,0.102188289
16680,0.058907803
16684,0.116884969
16688,0.045369782
16695,0.008976448
16696,0.023430606
16699,0.065733857
16700,0.025594909
16705,0.047170006
16706,-0.144789919
16707,0.030363105
16709,-0.078920402
16713,-0.225601733
16716,-0.192692295
16717,0.065317638
16722,-0.075982362
16723,0.101406015
16724,0.079227157
16733,0.079852805
16737,0.076237082
16738,-0.126740307
16743,0.016753048
16745,-0.119408995
16747,-0.049170531
16749,-0.186636925
16752,-0.128088564
16756,0.051197112
16757,-0.056020781
16760,0.034457445
16761,0.081645727
16762,0.005093271
16765,0.042491287
16766,0.062201485
16767,-0.204338059
16769,0.116512708
16771,0.137789205
16777,0.02818385
16780,0.104769796
16781,-0.171493202
16783,0.025874428
16784,0.02317445
16785,0.047078006
16789,-0.090404078
16793,0.03534456
16797,0.041794952
16802,-0.02303355
16809,0.057136014
16810,0.005513407
16811,-0.070491642
16813,0.011662245
16814,0.047376189
16816,0.033689193
16817,0.120945416
16818,-0.089323565
16819,0.040317133
16821,0.065667674
16824,-0.076895341
16827,-0.010403227
16834,0.025362501
16838,-0.029193331
16840,0.113304324
16843,-0.007777791
16845,0.027920995
16846,0.088835455
16847,-0.086055294
16849,0.073515683
16850,0.04442117
16851,-0.129420429
16853,0.036112532
16854,0.021865238
16857,0.062714599
16860,0.136017069
16863,0.080482416
16864,-0.150973752
16866,0.086431921
16867,-0.041310154
16871,-0.152119294
16873,0.038615122
16874,0.058103308
16876,0.066826433
16878,-0.120924875
16879,0.040841915
16882,0.058678791
16883,-0.174594834
16884,-0.094927534
16889,-0.067989148
16895,0.034741163
16900,0.080671355
16906,-0.16090852
16910,0.114227004
16918,-0.087427408
16923,-0.102531336
16924,-0.108830005
16925,-0.016112113
16926,0.050802507
16935,-0.009208078
16940,0.115665168
16944,0.105708286
16954,-0.010845006
16957,0.00148196
16962,-0.089717433
16963,0.12557897
16964,0.028573858
16968,0.06920737
16970,-0.010411421
16973,0.052668728
16975,-0.015216444
16976,0.045763653
16978,0.131476581
16981,-0.005785739
16986,0.038831286
16987,0.044748873
16990,0.058425538
16991,-0.065179922
16997,0.079697154
16998,-0.053520948
16999,-0.085238479
17002,0.056354761
17004,-0.205004156
17005,-0.093206465
17009,0.022315631
17010,-0.155748487
17013,-0.144186005
17014,-0.051109277
17017,-0.007338684
17018,0.06187943
17019,0.101106159
17025,0.01476425
17029,0.066313639
17031,0.056928385
17032,0.045157555
17033,-0.10217008
17034,0.153644547
17039,0.121263392
17042,-0.095612735
17043,-0.194892064
17047,-0.09708555
17054,-0.089200854
17058,0.024850488
17059,0.014390655
17061,0.047698513
17063,0.081701398
17065,0.043123219
17070,0.061962761
17071,-0.123613484
17075,-0.240743175
17076,-0.077976979
17080,-0.092607319
17082,0.032025442
17083,-0.009723019
17089,-0.011931004
17095,0.086350307
17098,0.064702764
17099,0.084593818
17103,-0.042350918
17104,-0.003897529
17106,-0.046828486
17108,0.056868132
17114,0.02070399
17116,-0.03773874
17117,0.098204874
17120,-0.149100766
17121,0.121795818
17122,0.128425449
17127,0.007231697
17130,-0.162562475
17131,0.023375545
17137,0.031929597
17145,-0.176064104
17154,-0.11304649
17155,-0.109369844
17158,0.040292464
17163,0.005451126
17170,0.074286714
17171,-0.19870092
17172,-0.158266097
17174,-0.185707659
17176,0.085276291
17180,0.028864149
17189,0.124188066
17190,0.019265139
17191,0.114842936
17197,0.015528947
17203,0.049337696
17204,0.049926955
17213,0.101015136
17215,0.024507813
17218,0.069480911
17219,0.035622537
17220,0.118651375
17224,-0.134685963
17228,0.033654548
17229,0.025975991
17230,-0.150555953
17231,-0.250097573
17232,0.085401878
17235,0.090326756
17236,-0.014590926
17237,-0.127000093
17245,-0.066757403
17251,-0.116806835
17254,0.068781748
17256,-0.108107775
17257,0.029485404
17260,0.026684992
17264,-0.114338636
17283,0.052775227
17285,0.088545308
17295,-0.272777587
17300,-0.058998369
17301,0.126799837
17313,-0.110542253
17324,-0.024318427
17325,0.066427313
17326,-0.143794686
17330,-0.001368063
17332,-0.005886707
17337,-0.171759337
17341,0.071268454
17343,0.10733223
17344,0.062156621
17346,-0.075163789
17347,-0.121462978
17348,0.078805275
17353,-0.104282074
17355,-0.125468522
17358,0.023012146
17365,0.078837261
17366,-0.050770633
17367,0.081958726
17368,0.039507151
17369,0.113340549
17380,-0.086914875
17381,-0.073649973
17385,-0.119497091
17388,-0.104949027
17391,-0.106887251
17392,0.065051615
17396,0.120327771
17398,-0.157181382
17399,-0.121516421
17402,0.015266977
17407,-0.151271403
17409,-0.153252631
17410,-0.233852401
17414,0.028484862
17420,-0.087843217
17422,0.035817876
17423,0.115072034
17425,-0.004103016
17427,-0.292586684
17428,0.060497995
17433,-0.044608019
17440,0.130294234
17442,-0.120470613
17444,-0.123042054
17447,0.035797801
17448,0.101659499
17450,0.028516531
17451,0.085129045
17454,0.041491218
17456,-0.17787911
17460,0.000628116
17465,0.058633003
17468,-0.071426757
17470,-0.054147482
17472,0.082375586
17475,-0.041967228
17476,-0.004850596
17477,0.043430194
17478,0.08360257
17487,-0.083110541
17492,0.079962857
17493,-0.129119426
17496,0.052237146
17502,0.126276344
17504,-0.229399249
17510,-0.026721258
17517,0.053734403
17522,0.030401511
17523,0.040742129
17524,-0.042562086
17526,0.085543618
17529,0.154650033
17532,0.047810994
17545,0.079311185
17546,-0.170073792
17548,-0.186935335
17559,-0.168441519
17561,0.086454891
17562,0.077910371
17563,-0.108428642
17564,0.02009837
17566,-0.14927265
17567,0.047074109
17570,-0.189787537
17573,0.045614503
17575,0.090723544
17577,0.13490352
17579,0.006666046
17580,0.045544434
17585,-0.118474334
17586,-0.032480218
17588,0.044002224
17589,0.00550295
17590,0.05201713
17596,0.067575186
17597,-0.053911291
17598,-0.107538782
17599,-0.178672105
17602,0.118077524
17603,0.042908549
17605,-0.005013618
17610,-0.180669814
17613,0.041312754
17616,0.075597659
17622,0.036341939
17630,0.04704015
17632,0.04616636
17634,0.080122769
17639,-0.044210806
17641,0.034833893
17645,0.116451629
17646,0.05273011
17648,-0.165619195
17649,-0.111154385
17656,-0.174110353
17659,0.020497806
17660,-0.058995292
17662,0.027468218
17664,-0.122929156
17666,0.014026929
17669,-0.062857985
17672,0.095025182
17675,0.108322643
17678,0.069019824
17679,0.106262662
17684,-0.270824432
17685,-0.02593917
17690,0.105665982
17695,0.085021652
17697,-0.024612922
17700,0.128100187
17702,-0.170194864
17703,-0.056894198
17709,0.067221127
17710,0.022809876
17724,0.028668303
17730,0.115858935
17733,-0.122186288
17738,-0.155804724
17739,-0.140515283
17745,-0.170130193
17747,-0.117826015
17756,0.044113785
17760,-0.110900417
17764,-0.109793231
17766,0.086698972
17771,-0.093624398
17773,0.065165311
17778,-0.184554189
17784,-0.057369702
17793,0.065797001
17796,0.089656986
17797,0.080418296
17800,-0.296638519
17804,0.058813445
17805,0.085324988
17811,-0.115299389
17817,-0.260648131
17826,-0.125120103
17830,-0.00069382
17834,0.037907388
17846,0.079754747
17848,-0.207999378
17851,-0.073805131
17857,0.043368116
17860,-0.07312078
17861,0.033232767
17863,-0.118992589
17867,-0.1245616
17869,-0.091431953
17870,0.024226461
17871,0.040538527
17874,0.022962805
17880,-0.10706643
17882,-0.17461133
17884,-0.034979209
17886,0.081142195
17887,0.051931564
17890,-0.103175431
17893,-0.147158772
17897,-0.115315884
17900,0.020877112
17904,0.031002747
17906,-0.086714067
17908,-0.033418342
17910,-0.124964617
17912,0.123635516
17919,0.044987544
17922,0.098435625
17924,-0.024644278
17928,-0.173888519
17934,0.118657023
17940,-0.16532889
17941,-0.260122657
17947,-0.054391854
17949,-0.076494321
17954,0.057650171
17956,-0.091388524
17957,-0.044047147
17958,0.017938152
17961,0.012632126
17962,0.015386876
17969,-0.151817426
17972,0.074061319
17974,-0.137061387
17979,0.00991923
17980,-0.038316235
17981,0.027242864
17987,-0.160235286
17993,0.075739518
18000,0.049806952
18002,-0.064521953
18003,0.017280852
18005,0.007999584
18007,0.132154495
18014,0.049556658
18016,0.108432062
18017,0.044636648
18019,-0.11236091
18021,-0.123986334
18023,-0.093630463
18027,-0.017851431
18028,0.078649104
18029,-0.103461832
18030,0.025746286
18031,0.038786214
18034,-0.086713701
18050,0.060003608
18056,-0.095865145
18057,-0.169841021
18064,-0.088128552
18065,0.026964445
18066,0.009715727
18067,-0.128414959
18069,-0.056767523
18073,0.064641491
18074,0.018526901
18075,-0.028629145
18084,-0.102569841
18093,-0.083013773
18094,-0.168177098
18097,-0.242841795
18101,-0.166219682
18104,0.099682495
18105,-0.063163161
18108,0.081691265
18114,-0.088019468
18117,0.069469154
18120,0.043770969
18121,-0.092480138
18128,-0.24793373
18134,-0.030805273
18135,-0.069352999
18136,-0.055692442
18139,0.082059503
18141,0.022051862
18143,-0.047047101
18144,0.072235763
18145,-0.042646356
18146,-0.064857423
18149,0.045823794
18152,-0.031251647
18153,-0.197955042
18157,0.133197367
18160,-0.116895139
18161,0.086293384
18166,-0.058714628
18170,-0.112544119
18181,0.102468066
18188,-0.163877726
18192,-0.001828797
18195,0.038643844
18197,0.063485034
18200,-0.088605434
18201,0.030023234
18206,0.060169302
18207,-0.089722425
18208,-0.042401016
18217,0.06186384
18221,0.077276245
18222,0.028496295
18223,-0.028370678
18227,0.094445422
18228,0.070634991
18232,-0.206690192
18233,-0.17888473
18235,-0.003876705
18237,0.076007918
18242,-0.099120915
18244,0.13442196
18245,-0.012275619
18247,0.102472767
18250,0.015036907
18251,-0.071589425
18259,0.107925177
18262,-0.158318475
18264,0.036040965
18267,0.09958867
18269,0.103192903
18274,-0.113659501
18279,-0.208942562
18280,-0.101840094
18283,-0.02410906
18288,0.083152428
18290,0.012747295
18291,-0.007487573
18292,0.040578928
18296,0.03634005
18299,0.070967354
18305,-0.074647732
18307,-0.043444574
18308,0.054890744
18310,-0.134299919
18311,0.033655826
18315,0.037486997
18318,-0.074699529
18319,0.039740354
18321,-0.046557378
18333,0.069494098
18334,0.0453609
18335,-0.082773522
18338,0.095628023
18343,0.065578528
18344,0.043073278
18355,-0.144936904
18356,-0.126425743
18359,0.048591495
18362,0.128782049
18364,-0.287282884
18367,-0.1063703
18368,-0.108864069
18369,0.099328086
18372,0.001278965
18374,0.064799853
18375,0.09813758
18377,0.037506603
18385,0.002279453
18387,0.028636038
18388,-0.058153085
18397,0.072607175
18401,0.042890165
18402,-0.177508846
18407,-0.058143817
18410,-0.148110539
18414,-0.219424307
18416,-0.17841199
18421,-0.121516421
18422,-0.203553647
18426,0.04299685
18429,-0.026245749
18430,-0.06948927
18431,-0.02005551
18439,0.025473794
18445,0.001856146
18449,-0.000370309
18454,0.091200396
18464,-0.132758468
18466,-0.017587557
18468,0.104443751
18470,0.135110289
18477,-0.04690282
18478,0.065386571
18479,-0.18546164
18481,-0.13174361
18484,-0.189273581
18486,-0.033089753
18489,0.072384596
18491,-0.137107342
18499,-0.008513335
18502,0.103683472
18503,-0.091436222
18504,0.069483325
18506,0.019532021
18507,0.060877945
18514,-0.192505732
18516,0.031118836
18519,0.076605961
18520,-0.04340335
18523,0.044462167
18524,-0.086635135
18525,-0.020042038
18538,0.12126556
18542,0.080706462
18543,-0.199410439
18547,0.093815096
18553,0.036278561
18562,-0.118899368
18563,0.024942104
18564,0.09988752
18565,0.04738066
18567,-0.086347133
18568,0.017734839
18569,-0.158755034
18579,0.008551717
18580,-0.046509564
18582,0.058706388
18584,-0.131807208
18585,-0.094360776
18586,-0.001319513
18588,-0.081005849
18592,5.27129E-05
18596,-0.120272882
18597,-0.012268512
18598,-0.004741127
18599,0.062126976
18600,0.061353669
18610,0.115907013
18615,0.106517665
18617,-0.083202258
18619,0.09111961
18622,-0.045020457
18623,0.052097857
18627,0.036144339
18630,0.008137509
18636,0.039362852
18638,0.104545683
18641,-0.087035492
18642,-0.204346031
18646,-0.148422509
18648,0.108229496
18653,0.072513193
18655,-0.251529038
18656,0.001060408
18660,-0.10282211
18662,0.036156356
18667,0.014608687
18671,-0.085170761
18673,0.076151766
18675,-0.153345078
18676,0.0633156
18678,-0.099256903
18680,0.075743966
18684,0.046547979
18686,0.00915559
18689,0.072242692
18691,0.071363404
18693,0.064707384
18694,0.038677733
18697,0.054131731
18699,-0.026675448
18701,0.060553692
18703,0.033425648
18704,-0.135267243
18705,-0.17933768
18706,0.050392032
18707,0.06210728
18708,0.017278647
18710,-0.010844966
18711,-0.117253408
18713,-0.007578388
18718,-0.070540182
18724,0.105057187
18726,-0.074298963
18728,-0.094017267
18735,0.009415638
18736,0.129905596
18739,-0.080252573
18741,0.02903235
18744,-0.097359747
18745,-0.190404475
18749,0.01814644
18755,-0.092022739
18757,-0.162673146
18761,0.04322147
18763,-0.014878709
18764,0.040843744
18768,-0.094109811
18769,0.133530647
18771,-0.056233853
18774,0.038628936
18780,0.112191483
18781,-0.041610375
18785,0.052999128
18788,-0.045241326
18794,0.039019182
18795,-0.144486338
18799,-0.081879303
18801,-0.105661467
18802,0.041978449
18809,0.092442222
18813,-0.107691623
18814,0.065597877
18815,-0.031866685
18816,0.061071359
18819,0.004377402
18820,0.08304967
18824,0.033597551
18826,-0.095036708
18828,0.080923423
18833,0.036837399
18835,0.055364393
18836,-0.039776228
18839,-0.111143991
18840,0.114729866
18843,0.040882148
18844,0.100601271
18848,-0.024017645
18850,-0.124094956
18852,-0.168256626
18853,0.080256946
18855,0.063558802
18861,0.052033503
18865,0.033457279
18875,0.048554271
18876,0.08862897
18879,-0.06387566
18881,-0.128790841
18882,-0.196197808
18885,0.009770826
18888,-0.031152584
18890,-0.137197897
18891,-0.031312607
18895,-0.10099376
18897,0.078346021
18898,-0.128228217
18899,0.112572283
18900,0.084765956
18905,0.098036252
18907,-0.033161439
18909,-0.260122657
18916,0.047348045
18918,-0.024462314
18920,-0.01344193
18922,0.041052662
18928,-0.100309357
18929,-0.153457671
18936,-0.006268794
18938,0.074185699
18940,0.004788281
18945,-0.268129766
18946,-0.037114613
18952,-0.169789806
18957,0.037755564
18962,0.041168615
18963,0.061073679
18965,-0.079172254
18967,-0.119014911
18973,0.040621415
18976,0.011953302
18978,-0.008973345
18983,0.018796494
18984,-0.099537268
18987,-0.186935335
18989,-0.130542919
18990,-0.063669555
18991,0.040777951
18992,-0.265648842
18996,0.130221635
19001,-0.130134046
19004,0.020229772
19008,-0.128111765
19012,0.083678417
19013,0.076215908
19021,0.045463428
19029,-0.051251173
19032,0.005747762
19036,0.114643551
19045,-0.053920947
19047,-0.016654197
19051,-0.082777053
19052,0.034022711
19056,0.014359329
19063,-0.242257997
19065,-0.132915974
19067,0.099977262
19078,-0.121462099
19081,-0.130206287
19085,0.050188888
19089,-0.063253656
19090,0.01896707
19091,-0.041469343
19098,-0.121282771
19105,-0.036910489
19109,-0.009275151
19110,0.091887891
19112,-0.046368554
19114,0.087733008
19117,-0.096467681
19118,0.014319396
19126,-0.01553309
19128,0.080593735
19129,0.072303951
19131,-0.041262381
19136,0.079763338
19138,0.03511579
19141,0.067081675
19144,-0.179052427
19147,0.049236812
19151,0.101396963
19153,0.108062528
19154,0.09277907
19160,0.046889894
19162,-0.210680902
19163,0.056407683
19165,0.063488148
19166,-0.208025485
19171,-0.084461026
19177,0.05966185
19182,-0.217029065
19184,0.046335068
19186,-0.099019051
19187,0.054727264
19190,-0.16227524
19192,0.121259138
19193,-0.086371645
19194,-0.093325019
19205,-0.075972095
19207,-0.074690491
19208,-0.207732558
19219,-0.032025822
19220,0.018693451
19221,0.049265221
19222,-0.151402026
19229,-0.134160995
19231,-0.157052666
19232,-0.120182849
19234,0.105410255
19240,0.017975459
19243,-0.018676754
19244,0.024342023
19248,-0.084482342
19249,-0.062251098
19250,0.11217837
19251,0.14103581
19252,0.05265969
19254,-0.162438244
19256,-0.011067839
19257,-0.068543933
19258,0.063272312
19265,0.052481718
19267,0.023442196
19269,-0.092899308
19270,-0.102087758
19272,0.030878544
19273,-0.137103572
19275,-0.010189064
19277,0.028034121
19279,-0.214049369
19280,-0.293406248
19281,0.046935752
19283,0.054419197
19284,-0.045721836
19285,0.02841698
19289,0.036318783
19294,0.071993783
19296,0.013202662
19297,0.105399452
19298,-0.051021881
19301,0.029059876
19309,-0.083760649
19310,-0.084862985
19314,0.078085721
19320,-0.024756888
19323,0.046800043
19325,-0.130005658
19327,0.070988074
19329,-0.160943776
19333,-0.092242889
19335,0.022003274
19336,0.059809349
19341,0.119326845
19345,-0.11578358
19346,0.021943685
19350,-0.08456438
19351,-0.266304493
19353,-0.150678903
19354,0.103167817
19355,-0.152359933
19356,-0.207293481
19357,-0.112204872
19361,0.056628447
19362,-0.113414258
19368,0.089092888
19370,-0.297100723
19371,-0.113451213
19372,0.026533831
19375,0.058210094
19376,0.008689975
19380,-0.10927923
19381,0.102188811
19382,0.004430935
19383,-0.010394778
19385,0.06707871
19386,-0.147745207
19388,0.128238946
19390,-0.143269777
19391,0.084030218
19400,-0.021418825
19405,-0.073303595
19411,0.064499699
19413,0.078990169
19420,-0.154452324
19421,0.008755973
19423,-0.181471169
19424,0.075743064
19425,0.024160665
19433,-0.304644644
19435,-0.129978091
19439,0.046003781
19440,-0.032465652
19445,-0.145985395
19449,0.058039464
19451,0.053027414
19452,0.001321185
19453,0.044650126
19455,0.040907081
19466,-0.041892894
19468,-0.002121329
19472,-0.082079642
19477,0.076615855
19478,0.046353839
19481,-0.114196353
19485,0.040087387
19488,0.042371176
19500,-0.14259842
19505,-0.002106387
19510,0.031029845
19512,-0.040289886
19516,-0.250891805
19520,-0.140186355
19523,0.043630891
19527,0.107641123
19531,0.046637584
19533,-0.128398985
19537,-0.163007289
19543,-0.06671302
19544,-0.029233171
19546,0.110895179
19548,0.063956313
19549,-0.216960013
19551,-0.009829652
19553,-0.062412024
19563,-0.095792748
19568,0.030043479
19570,-0.139189154
19572,-0.012680305
19578,-0.241393909
19581,-0.156052887
19584,-0.003942996
19588,-0.045144413
19594,-0.048492827
19595,0.120941721
19596,-0.186935335
19606,-0.182111979
19619,0.056026496
19621,-0.076302797
19624,0.049778722
19628,0.028715054
19629,-0.01250913
19630,0.040717982
19652,-0.139396295
19653,0.08974421
19654,-0.182018101
19657,-0.12989518
19661,0.128168315
19670,0.101258144
19677,-0.22131522
19679,-0.150014773
19680,0.029574588
19685,0.075383909
19691,-0.112475038
19696,0.03613805
19699,-0.16462487
19702,-0.060598791
19703,-0.184298217
19704,-0.091169193
19709,-0.079299577
19710,-0.106863871
19717,-0.071367241
19721,-0.053039134
19727,0.01034363
19729,0.033563919
19730,0.011770645
19733,-0.074939124
19738,0.033290546
19739,0.040665552
19742,-0.120182432
19743,-0.166388109
19744,-0.095651053
19745,-0.035579734
19747,0.096724957
19759,0.064417325
19765,-0.087563016
19766,0.060082164
19770,-0.037783723
19771,-0.018012032
19785,0.034976885
19790,0.093198791
19793,0.028600577
19795,-0.119180888
19800,0.108501628
19804,0.123722896
19805,-0.095021516
19806,0.032755069
19808,-0.134085506
19809,0.038974609
19810,0.101000965
19816,-0.024657201
19817,-0.214241043
19821,-0.090849899
19826,-0.116557352
19828,0.016204327
19832,0.067368969
19834,0.05978553
19835,0.124631405
19839,0.044631522
19842,-0.038477868
19844,-0.122921981
19855,-0.087881655
19856,-0.02528166
19857,0.051739864
19866,-0.16711016
19868,0.06210728
19869,0.033660293
19874,-0.092509642
19875,-0.212552682
19876,0.027944762
19882,-0.17073831
19884,-0.104926087
19885,-0.079804681
19891,-0.084479637
19894,-0.104217589
19895,0.127383232
19901,0.034055233
19909,-0.038936771
19910,-0.150626928
19912,-0.073970482
19914,-0.019670963
19925,0.051208697
19927,0.050240476
19928,-0.099344224
19932,0.013350327
19934,0.015131921
19935,0.07449834
19943,-0.056247853
19944,-0.227617189
19948,0.012357764
19949,-0.148718685
19951,-0.127033025
19952,-0.244647011
19955,-0.102066219
19956,0.033784829
19958,0.091733381
19960,0.017583666
19963,0.112675913
19970,-0.183270738
19975,-0.12577343
19981,0.125359535
19983,-0.109824955
19985,0.03349461
19989,-0.081893973
19992,0.051152281
19994,-0.028972894
19999,-0.161457077
20006,0.072831035
20008,0.049648747
20012,-0.128981784
20013,0.072949275
20018,-0.115533784
20020,0.054501314
20021,-0.091070548
20023,0.123867691
20025,0.049600586
20026,-0.186620116
20027,-0.112890005
20028,-0.076081291
20030,-0.049899139
20031,-0.21794343
20033,0.048939474
20034,0.037190411
20035,-0.114296183
20036,-0.027144825
20037,-0.111866169
20039,0.032521665
20045,0.084032372
20046,0.10263662
20048,0.034596145
20051,0.054553956
20053,-0.149450168
20054,0.115167916
20055,-0.003300045
20057,0.028236562
20058,-0.106895678
20061,-0.11586868
20063,0.097027667
20069,-0.118879139
20072,-0.091967367
20073,0.000293612
20075,0.040096726
20079,0.061587162
20082,-0.008103764
20085,-0.136518449
20086,-0.008453319
20094,0.020323258
20098,0.039881032
20102,0.055665441
20103,-0.204303741
20114,0.078709446
20115,0.048090488
20116,-0.141915351
20119,-0.128120303
20121,0.092243806
20127,-0.008106713
20129,0.066232108
20136,0.028679119
20139,-0.167157307
20140,-0.006222533
20141,0.045795724
20142,0.079835877
20144,0.000628116
20146,-0.289308548
20147,0.07894858
20158,-0.108756654
20162,-0.072757624
20165,0.032214664
20168,0.065861315
20170,0.080198519
20173,-0.247356623
20178,0.092312865
20182,-0.102611266
20188,0.020947989
20195,0.020981763
20197,0.056070894
20199,0.085603267
20207,-0.007619901
20210,0.05608844
20216,0.1194828
20217,-0.117127888
20220,-0.095192358
20221,0.04561244
20224,0.090598531
20227,-0.134559989
20231,-0.053325355
20236,0.120295197
20239,-0.217206359
20242,-0.141506106
20243,0.097595885
20244,-0.070340022
20247,0.024843577
20253,0.043469891
20254,-0.088594988
20268,-0.09864711
20271,-0.000732346
20280,-0.063756123
20287,-0.166745305
20296,-0.075236738
20297,-0.011899179
20298,0.102338575
20299,0.066526301
20300,0.018199069
20301,-0.098020643
20309,0.039488669
20311,0.076831624
20315,-0.130949557
20316,-0.096720569
20318,0.046814289
20319,0.065361015
20320,0.130989343
20323,-0.111363016
20327,0.058288224
20328,-0.133997858
20334,0.105048925
20337,0.06738764
20343,-0.074751183
20345,0.007913794
20346,0.063844696
20347,-0.144588411
20351,0.036189485
20352,0.012972145
20355,-0.010111021
20362,-0.114597008
20364,0.068469681
20365,-0.020377297
20370,0.041035019
20374,-0.068540052
20381,-0.226260245
20382,-0.06212078
20385,-0.074686795
20394,0.09830036
20395,-0.240329355
20404,0.091132224
20408,0.118307903
20411,-0.092477463
20412,0.054484781
20414,-0.07831493
20417,-0.217029065
20419,0.075454168
20423,0.141050532
20427,0.021335712
20429,-0.05622074
